trial_id,hand,modality,channel,band,measure,time,value
0,left,V,C3,mu,percent,-2.914,5.628608099664044
0,left,V,C3,mu,percent,-2.912,6.23529150065968
0,left,V,C3,mu,percent,-2.91,6.879921421097046
0,left,V,C3,mu,percent,-2.908,7.561376677612637
0,left,V,C3,mu,percent,-2.906,8.278477589193699
0,left,V,C3,mu,percent,-2.904,9.029985943085595
0,left,V,C3,mu,percent,-2.902,9.81460550280268
0,left,V,C3,mu,percent,-2.9,10.630982979426062
0,left,V,C3,mu,percent,-2.898,11.477709301099662
0,left,V,C3,mu,percent,-2.896,12.353320938740673
0,left,V,C3,mu,percent,-2.894,13.25630112467425
0,left,V,C3,mu,percent,-2.892,14.185080918185815
0,left,V,C3,mu,percent,-2.89,15.138040219683928
0,left,V,C3,mu,percent,-2.888,16.113508969285743
0,left,V,C3,mu,percent,-2.886,17.10976878493124
0,left,V,C3,mu,percent,-2.884,18.12505517388317
0,left,V,C3,mu,percent,-2.882,19.157560299014964
0,left,V,C3,mu,percent,-2.88,20.205436123490216
0,left,V,C3,mu,percent,-2.878,21.266797670958365
0,left,V,C3,mu,percent,-2.876,22.33972614460664
0,left,V,C3,mu,percent,-2.874,23.4222717717467
0,left,V,C3,mu,percent,-2.872,24.51245641642411
0,left,V,C3,mu,percent,-2.87,25.60827616074698
0,left,V,C3,mu,percent,-2.868,26.707704141218215
0,left,V,C3,mu,percent,-2.866,27.80869381891922
0,left,V,C3,mu,percent,-2.864,28.909182781574515
0,left,V,C3,mu,percent,-2.862,30.00709694448927
0,left,V,C3,mu,percent,-2.86,31.100354931072243
0,left,V,C3,mu,percent,-2.858,32.186872386401
0,left,V,C3,mu,percent,-2.856,33.26456600505311
0,left,V,C3,mu,percent,-2.854,34.33135719308981
0,left,V,C3,mu,percent,-2.852,35.38517547385151
0,left,V,C3,mu,percent,-2.85,36.42396179001432
0,left,V,C3,mu,percent,-2.848,37.445671888175056
0,left,V,C3,mu,percent,-2.846,38.44827986750774
0,left,V,C3,mu,percent,-2.844,39.42978193068921
0,left,V,C3,mu,percent,-2.842,40.38820022274459
0,left,V,C3,mu,percent,-2.84,41.321586679160504
0,left,V,C3,mu,percent,-2.838,42.228026764955295
0,left,V,C3,mu,percent,-2.836,43.105643083968516
0,left,V,C3,mu,percent,-2.834,43.952598915230524
0,left,V,C3,mu,percent,-2.832,44.76710175681491
0,left,V,C3,mu,percent,-2.83,45.547406898769516
0,left,V,C3,mu,percent,-2.828,46.291821000693865
0,left,V,C3,mu,percent,-2.826,46.99870556376061
0,left,V,C3,mu,percent,-2.824,47.66648012768014
0,left,V,C3,mu,percent,-2.822,48.29362506839058
0,left,V,C3,mu,percent,-2.82,48.87868393838364
0,left,V,C3,mu,percent,-2.818,49.420265426331376
0,left,V,C3,mu,percent,-2.816,49.917045117867204
0,left,V,C3,mu,percent,-2.814,50.36776730824314
0,left,V,C3,mu,percent,-2.812,50.771247025001905
0,left,V,C3,mu,percent,-2.81,51.126372363251356
0,left,V,C3,mu,percent,-2.808,51.4321070386424
0,left,V,C3,mu,percent,-2.806,51.68749296608526
0,left,V,C3,mu,percent,-2.804,51.891652611354665
0,left,V,C3,mu,percent,-2.802,52.04379090961907
0,left,V,C3,mu,percent,-2.8,52.14319660423356
0,left,V,C3,mu,percent,-2.798,52.18924304940984
0,left,V,C3,mu,percent,-2.796,52.18138860724174
0,left,V,C3,mu,percent,-2.794,52.11917685379088
0,left,V,C3,mu,percent,-2.792,52.002236768206096
0,left,V,C3,mu,percent,-2.79,51.830283063859994
0,left,V,C3,mu,percent,-2.788,51.60311666540315
0,left,V,C3,mu,percent,-2.786,51.320625297145725
0,left,V,C3,mu,percent,-2.784,50.98278405411267
0,left,V,C3,mu,percent,-2.782,50.589655836538405
0,left,V,C3,mu,percent,-2.78,50.141391539983324
0,left,V,C3,mu,percent,-2.778,49.63822998819424
0,left,V,C3,mu,percent,-2.776,49.08049759943944
0,left,V,C3,mu,percent,-2.774,48.468607807476985
0,left,V,C3,mu,percent,-2.772,47.803060282313794
0,left,V,C3,mu,percent,-2.77,47.084439968799515
0,left,V,C3,mu,percent,-2.768,46.313415957399904
0,left,V,C3,mu,percent,-2.766,45.490740188875215
0,left,V,C3,mu,percent,-2.764,44.61724598831552
0,left,V,C3,mu,percent,-2.762,43.69384644777139
0,left,V,C3,mu,percent,-2.76,42.72153274785957
0,left,V,C3,mu,percent,-2.758,41.701372470181326
0,left,V,C3,mu,percent,-2.756,40.63450793975775
0,left,V,C3,mu,percent,-2.754,39.522154621287925
0,left,V,C3,mu,percent,-2.752,38.36559956563928
0,left,V,C3,mu,percent,-2.75,37.166199811127186
0,left,V,C3,mu,percent,-2.748,35.92538066228417
0,left,V,C3,mu,percent,-2.746,34.64463373285534
0,left,V,C3,mu,percent,-2.744,33.32551466158147
0,left,V,C3,mu,percent,-2.742,31.969640485688096
0,left,V,C3,mu,percent,-2.74,30.578686719634597
0,left,V,C3,mu,percent,-2.738,29.154384200373705
0,left,V,C3,mu,percent,-2.736,27.698515833192047
0,left,V,C3,mu,percent,-2.734,26.212913359107922
0,left,V,C3,mu,percent,-2.732,24.699454247739258
0,left,V,C3,mu,percent,-2.73,23.160058716255794
0,left,V,C3,mu,percent,-2.728,21.596686872694676
0,left,V,C3,mu,percent,-2.726,20.011335884418113
0,left,V,C3,mu,percent,-2.724,18.40603707173265
0,left,V,C3,mu,percent,-2.722,16.782852840746486
0,left,V,C3,mu,percent,-2.72,15.14387339963971
0,left,V,C3,mu,percent,-2.718,13.491213259986802
0,left,V,C3,mu,percent,-2.716,11.827007590690373
0,left,V,C3,mu,percent,-2.714,10.15340852609088
0,left,V,C3,mu,percent,-2.712,8.472581498952595
0,left,V,C3,mu,percent,-2.71,6.786701661550527
0,left,V,C3,mu,percent,-2.708,5.097950371725074
0,left,V,C3,mu,percent,-2.706,3.4085117325684746
0,left,V,C3,mu,percent,-2.704,1.7205691129914815
0,left,V,C3,mu,percent,-2.702,0.03630159180299116
0,left,V,C3,mu,percent,-2.7,-1.6421197038456639
0,left,V,C3,mu,percent,-2.698,-3.3125352880981427
0,left,V,C3,mu,percent,-2.696,-4.972800975167737
0,left,V,C3,mu,percent,-2.694,-6.620791424987405
0,left,V,C3,mu,percent,-2.692,-8.254403506885161
0,left,V,C3,mu,percent,-2.69,-9.871559461305068
0,left,V,C3,mu,percent,-2.688,-11.470209920494304
0,left,V,C3,mu,percent,-2.686,-13.048336862049576
0,left,V,C3,mu,percent,-2.684,-14.603956588309059
0,left,V,C3,mu,percent,-2.682,-16.135122793581417
0,left,V,C3,mu,percent,-2.68,-17.639929702466514
0,left,V,C3,mu,percent,-2.678,-19.116515181391662
0,left,V,C3,mu,percent,-2.676,-20.563063731070287
0,left,V,C3,mu,percent,-2.674,-21.977809272717707
0,left,V,C3,mu,percent,-2.672,-23.35903766901932
0,left,V,C3,mu,percent,-2.67,-24.705088979592375
0,left,V,C3,mu,percent,-2.668,-26.0143595401018
0,left,V,C3,mu,percent,-2.666,-27.285303943948072
0,left,V,C3,mu,percent,-2.664,-28.516437010402846
0,left,V,C3,mu,percent,-2.662,-29.706335764787024
0,left,V,C3,mu,percent,-2.66,-30.853641397799525
0,left,V,C3,mu,percent,-2.658,-31.957061142185132
0,left,V,C3,mu,percent,-2.656,-33.01536999835974
0,left,V,C3,mu,percent,-2.654,-34.02741225156287
0,left,V,C3,mu,percent,-2.652,-34.99210277913189
0,left,V,C3,mu,percent,-2.65,-35.908428219745616
0,left,V,C3,mu,percent,-2.648,-36.775448054017424
0,left,V,C3,mu,percent,-2.646,-37.59229566428046
0,left,V,C3,mu,percent,-2.644,-38.35817938667076
0,left,V,C3,mu,percent,-2.642,-39.07238351403827
0,left,V,C3,mu,percent,-2.64,-39.734269179547724
0,left,V,C3,mu,percent,-2.638,-40.34327506871113
0,left,V,C3,mu,percent,-2.636,-40.89891790082183
0,left,V,C3,mu,percent,-2.634,-41.4007926826339
0,left,V,C3,mu,percent,-2.632,-41.84857281101893
0,left,V,C3,mu,percent,-2.63,-42.24201010543366
0,left,V,C3,mu,percent,-2.628,-42.58093484294961
0,left,V,C3,mu,percent,-2.626,-42.86525583097869
0,left,V,C3,mu,percent,-2.624,-43.094960513273286
0,left,V,C3,mu,percent,-2.622,-43.27011505054862
0,left,V,C3,mu,percent,-2.62,-43.39086433936611
0,left,V,C3,mu,percent,-2.618,-43.4574319186821
0,left,V,C3,mu,percent,-2.616,-43.47011973163557
0,left,V,C3,mu,percent,-2.614,-43.429307766748884
0,left,V,C3,mu,percent,-2.612,-43.33545359750257
0,left,V,C3,mu,percent,-2.61,-43.18909181698443
0,left,V,C3,mu,percent,-2.608,-42.99083336573801
0,left,V,C3,mu,percent,-2.606,-42.74136474515843
0,left,V,C3,mu,percent,-2.604,-42.44144708577526
0,left,V,C3,mu,percent,-2.602,-42.091915104109724
0,left,V,C3,mu,percent,-2.6,-41.69367595877532
0,left,V,C3,mu,percent,-2.598,-41.24770806836723
0,left,V,C3,mu,percent,-2.596,-40.75505994025461
0,left,V,C3,mu,percent,-2.594,-40.216849073865866
0,left,V,C3,mu,percent,-2.592,-39.63426088148642
0,left,V,C3,mu,percent,-2.59,-39.008547558904915
0,left,V,C3,mu,percent,-2.588,-38.34102680455184
0,left,V,C3,mu,percent,-2.586,-37.633080292325715
0,left,V,C3,mu,percent,-2.584,-36.88615184804265
0,left,V,C3,mu,percent,-2.582,-36.10174536643221
0,left,V,C3,mu,percent,-2.58,-35.28142252724081
0,left,V,C3,mu,percent,-2.578,-34.42680043277479
0,left,V,C3,mu,percent,-2.576,-33.53954929568993
0,left,V,C3,mu,percent,-2.574,-32.62139022702725
0,left,V,C3,mu,percent,-2.572,-31.674093091212185
0,left,V,C3,mu,percent,-2.57,-30.69947433599258
0,left,V,C3,mu,percent,-2.568,-29.699394673429474
0,left,V,C3,mu,percent,-2.566,-28.675756478819512
0,left,V,C3,mu,percent,-2.564,-27.630500849278505
0,left,V,C3,mu,percent,-2.562,-26.565604321497233
0,left,V,C3,mu,percent,-2.56,-25.483075334715675
0,left,V,C3,mu,percent,-2.558,-24.38495059242443
0,left,V,C3,mu,percent,-2.556,-23.273291453712055
0,left,V,C3,mu,percent,-2.554,-22.150180417299243
0,left,V,C3,mu,percent,-2.552,-21.017717729506828
0,left,V,C3,mu,percent,-2.55,-19.87801808289867
0,left,V,C3,mu,percent,-2.548,-18.733207299254016
0,left,V,C3,mu,percent,-2.546,-17.585418859258468
0,left,V,C3,mu,percent,-2.544,-16.43679021886108
0,left,V,C3,mu,percent,-2.542,-15.289458851707712
0,left,V,C3,mu,percent,-2.54,-14.145558080550808
0,left,V,C3,mu,percent,-2.538,-13.007212773860866
0,left,V,C3,mu,percent,-2.536,-11.876535024525367
0,left,V,C3,mu,percent,-2.534,-10.755619879439688
0,left,V,C3,mu,percent,-2.532,-9.646541215234619
0,left,V,C3,mu,percent,-2.53,-8.551347736975472
0,left,V,C3,mu,percent,-2.528,-7.472059054557187
0,left,V,C3,mu,percent,-2.526,-6.410661748220224
0,left,V,C3,mu,percent,-2.524,-5.369105368778893
0,left,V,C3,mu,percent,-2.522,-4.349298355192372
0,left,V,C3,mu,percent,-2.52,-3.3531039000772083
0,left,V,C3,mu,percent,-2.518,-2.382335815795657
0,left,V,C3,mu,percent,-2.516,-1.438754509561774
0,left,V,C3,mu,percent,-2.514,-0.5240631725557423
0,left,V,C3,mu,percent,-2.512,0.36009579644231127
0,left,V,C3,mu,percent,-2.51,1.2121441445629737
0,left,V,C3,mu,percent,-2.508,2.030570978800666
0,left,V,C3,mu,percent,-2.506,2.8139358846508546
0,left,V,C3,mu,percent,-2.504,3.5608720153106233
0,left,V,C3,mu,percent,-2.502,4.270089123360737
0,left,V,C3,mu,percent,-2.5,4.940376487420536
0,left,V,C3,mu,percent,-2.498,5.570605620272095
0,left,V,C3,mu,percent,-2.496,6.159732663535647
0,left,V,C3,mu,percent,-2.494,6.7068004251974225
0,left,V,C3,mu,percent,-2.492,7.210940118599399
0,left,V,C3,mu,percent,-2.49,7.671372900577908
0,left,V,C3,mu,percent,-2.488,8.087411350295728
0,left,V,C3,mu,percent,-2.486,8.45846095513989
0,left,V,C3,mu,percent,-2.484,8.784021633414334
0,left,V,C3,mu,percent,-2.482,9.063689158919884
0,left,V,C3,mu,percent,-2.48,9.297156324955724
0,left,V,C3,mu,percent,-2.478,9.484213625760585
0,left,V,C3,mu,percent,-2.476,9.624749339342634
0,left,V,C3,mu,percent,-2.474,9.71874900479065
0,left,V,C3,mu,percent,-2.472,9.766294442575163
0,left,V,C3,mu,percent,-2.47,9.767562517703569
0,left,V,C3,mu,percent,-2.468,9.722823896047416
0,left,V,C3,mu,percent,-2.466,9.632441961561534
0,left,V,C3,mu,percent,-2.464,9.496871922311618
0,left,V,C3,mu,percent,-2.462,9.316659989378893
0,left,V,C3,mu,percent,-2.46,9.092442382391283
0,left,V,C3,mu,percent,-2.458,8.824943967718825
0,left,V,C3,mu,percent,-2.456,8.514976376419998
0,left,V,C3,mu,percent,-2.454,8.16343558645337
0,left,V,C3,mu,percent,-2.452,7.771299077863368
0,left,V,C3,mu,percent,-2.45,7.339622772302519
0,left,V,C3,mu,percent,-2.448,6.869537927477698
0,left,V,C3,mu,percent,-2.446,6.362248134027939
0,left,V,C3,mu,percent,-2.444,5.8190263871888375
0,left,V,C3,mu,percent,-2.442,5.241212126698941
0,left,V,C3,mu,percent,-2.44,4.630208076660583
0,left,V,C3,mu,percent,-2.438,3.9874767971362397
0,left,V,C3,mu,percent,-2.436,3.314536906411566
0,left,V,C3,mu,percent,-2.434,2.612959066929151
0,left,V,C3,mu,percent,-2.432,1.8843618855834394
0,left,V,C3,mu,percent,-2.43,1.1304079244838976
0,left,V,C3,mu,percent,-2.428,0.35279991631800345
0,left,V,C3,mu,percent,-2.426,-0.44672280290619254
0,left,V,C3,mu,percent,-2.424,-1.2663877675739712
0,left,V,C3,mu,percent,-2.422,-2.104392923584191
0,left,V,C3,mu,percent,-2.42,-2.9589103976339546
0,left,V,C3,mu,percent,-2.418,-3.8280905805187
0,left,V,C3,mu,percent,-2.416,-4.71006648702245
0,left,V,C3,mu,percent,-2.414,-5.602958225539566
0,left,V,C3,mu,percent,-2.412,-6.504877407225623
0,left,V,C3,mu,percent,-2.41,-7.4139313337042765
0,left,V,C3,mu,percent,-2.408,-8.328226858482484
0,left,V,C3,mu,percent,-2.406,-9.24587399238359
0,left,V,C3,mu,percent,-2.404,-10.164989374980836
0,left,V,C3,mu,percent,-2.402,-11.083699737748345
0,left,V,C3,mu,percent,-2.4,-12.000145482208929
0,left,V,C3,mu,percent,-2.398,-12.91248441998759
0,left,V,C3,mu,percent,-2.396,-13.818895577847796
0,left,V,C3,mu,percent,-2.394,-14.717582935614484
0,left,V,C3,mu,percent,-2.392,-15.606778932782355
0,left,V,C3,mu,percent,-2.39,-16.484747665713876
0,left,V,C3,mu,percent,-2.388,-17.349787768854977
0,left,V,C3,mu,percent,-2.386,-18.20023509884358
0,left,V,C3,mu,percent,-2.384,-19.034465368405055
0,left,V,C3,mu,percent,-2.382,-19.850896886606684
0,left,V,C3,mu,percent,-2.38,-20.647993471463437
0,left,V,C3,mu,percent,-2.378,-21.424267499703316
0,left,V,C3,mu,percent,-2.376,-22.17828296216773
0,left,V,C3,mu,percent,-2.374,-22.908658352215532
0,left,V,C3,mu,percent,-2.372,-23.614069215116633
0,left,V,C3,mu,percent,-2.37,-24.293250291621423
0,left,V,C3,mu,percent,-2.368,-24.94499730789858
0,left,V,C3,mu,percent,-2.366,-25.568168545861454
0,left,V,C3,mu,percent,-2.364,-26.1616863512925
0,left,V,C3,mu,percent,-2.362,-26.72453877740025
0,left,V,C3,mu,percent,-2.36,-27.2557814009315
0,left,V,C3,mu,percent,-2.358,-27.754539237252228
0,left,V,C3,mu,percent,-2.356,-28.220008647023523
0,left,V,C3,mu,percent,-2.354,-28.651459065578027
0,left,V,C3,mu,percent,-2.352,-29.0482344063914
0,left,V,C3,mu,percent,-2.35,-29.409754102869684
0,left,V,C3,mu,percent,-2.348,-29.735513881079193
0,left,V,C3,mu,percent,-2.346,-30.025086373662084
0,left,V,C3,mu,percent,-2.344,-30.278121731922653
0,left,V,C3,mu,percent,-2.342,-30.49434833762766
0,left,V,C3,mu,percent,-2.34,-30.67357361295635
0,left,V,C3,mu,percent,-2.338,-30.815684829214785
0,left,V,C3,mu,percent,-2.336,-30.920649767711826
0,left,V,C3,mu,percent,-2.334,-30.98851707362775
0,left,V,C3,mu,percent,-2.332,-31.019416258255298
0,left,V,C3,mu,percent,-2.33,-31.013557359974374
0,left,V,C3,mu,percent,-2.328,-30.971230375603085
0,left,V,C3,mu,percent,-2.326,-30.892804605451257
0,left,V,C3,mu,percent,-2.324,-30.77872806377507
0,left,V,C3,mu,percent,-2.322,-30.62952697737332
0,left,V,C3,mu,percent,-2.32,-30.4458053479798
0,left,V,C3,mu,percent,-2.318,-30.228244465790546
0,left,V,C3,mu,percent,-2.316,-29.977602212424777
0,left,V,C3,mu,percent,-2.314,-29.69471203235437
0,left,V,C3,mu,percent,-2.312,-29.38048157818738
0,left,V,C3,mu,percent,-2.31,-29.035891043738612
0,left,V,C3,mu,percent,-2.308,-28.661991260110764
0,left,V,C3,mu,percent,-2.306,-28.25990167470599
0,left,V,C3,mu,percent,-2.304,-27.830808283656367
0,left,V,C3,mu,percent,-2.302,-27.375961505357644
0,left,V,C3,mu,percent,-2.3,-26.896673949710976
0,left,V,C3,mu,percent,-2.298,-26.394318023015284
0,left,V,C3,mu,percent,-2.296,-25.870323300975627
0,left,V,C3,mu,percent,-2.294,-25.32617367292616
0,left,V,C3,mu,percent,-2.292,-24.76340427665338
0,left,V,C3,mu,percent,-2.29,-24.1835982797703
0,left,V,C3,mu,percent,-2.288,-23.588383554467157
0,left,V,C3,mu,percent,-2.286,-22.97942925684015
0,left,V,C3,mu,percent,-2.284,-22.358442267395585
0,left,V,C3,mu,percent,-2.282,-21.72716347843328
0,left,V,C3,mu,percent,-2.28,-21.087363874060046
0,left,V,C3,mu,percent,-2.278,-20.440840425460046
0,left,V,C3,mu,percent,-2.276,-19.78941184200657
0,left,V,C3,mu,percent,-2.274,-19.134914266716386
0,left,V,C3,mu,percent,-2.272,-18.47919694561475
0,left,V,C3,mu,percent,-2.27,-17.824117903418095
0,left,V,C3,mu,percent,-2.268,-17.17153958815993
0,left,V,C3,mu,percent,-2.266,-16.52332440100086
0,left,V,C3,mu,percent,-2.264,-15.88133001730142
0,left,V,C3,mu,percent,-2.262,-15.247404484755041
0,left,V,C3,mu,percent,-2.26,-14.623381126610214
0,left,V,C3,mu,percent,-2.258,-14.011073356266417
0,left,V,C3,mu,percent,-2.256,-13.412269574318765
0,left,V,C3,mu,percent,-2.254,-12.828728301695639
0,left,V,C3,mu,percent,-2.252,-12.262173607702863
